time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
2398,0.0,-2e-05,0.0,0.0,-1e-05,-2e-05,1e-05,-2e-05,1,26.0
2400,0.0,-2e-05,0.0,0.0,-1e-05,-2e-05,1e-05,-2e-05,1,26.0
2401,0.0,-2e-05,0.0,0.0,-1e-05,-2e-05,1e-05,-2e-05,1,26.0
2402,0.0,-2e-05,0.0,0.0,-1e-05,-2e-05,1e-05,-2e-05,1,26.0
2403,0.0,-2e-05,0.0,0.0,-1e-05,-2e-05,1e-05,-2e-05,1,26.0
2404,-1e-05,-2e-05,-3e-05,-3e-05,-2e-05,1e-05,-2e-05,0.0,1,26.0
2405,-1e-05,-2e-05,-3e-05,-3e-05,-2e-05,1e-05,-2e-05,0.0,1,26.0
2406,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2407,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2408,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2409,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2410,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2411,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2412,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2413,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2414,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2415,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2416,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2417,-1e-05,-1e-05,-2e-05,-2e-05,1e-05,-1e-05,-2e-05,0.0,1,26.0
2418,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2419,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2420,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2421,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2422,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2423,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2424,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2425,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2426,-1e-05,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1,26.0
2427,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2428,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2429,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2430,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2431,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2432,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2433,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2434,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2435,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2436,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2438,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
2439,-2e-05,-1e-05,-3e-05,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1,26.0
