time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1616,1e-05,1e-05,-4e-05,-3e-05,-7e-05,2e-05,0.0,0.0,1,32.0
1617,1e-05,1e-05,-4e-05,-3e-05,-7e-05,2e-05,0.0,0.0,1,32.0
1618,1e-05,1e-05,-4e-05,-3e-05,-7e-05,2e-05,0.0,0.0,1,32.0
1619,1e-05,1e-05,-4e-05,-3e-05,-7e-05,2e-05,0.0,0.0,1,32.0
1620,1e-05,1e-05,-4e-05,-3e-05,-7e-05,2e-05,0.0,0.0,1,32.0
1621,1e-05,1e-05,-4e-05,-3e-05,-7e-05,2e-05,0.0,0.0,1,32.0
1622,1e-05,1e-05,-4e-05,-3e-05,-7e-05,2e-05,0.0,0.0,1,32.0
1623,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1624,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1625,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1626,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1627,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1628,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1629,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1630,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1631,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1632,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1633,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1634,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1635,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1636,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1638,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1639,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1640,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1641,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1642,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1643,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1644,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1645,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1646,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1647,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1648,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1649,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1650,-2e-05,0.0,2e-05,7e-05,8e-05,-1e-05,-2e-05,-2e-05,1,32.0
1651,-1e-05,-2e-05,-3e-05,-5e-05,-5e-05,-1e-05,0.0,-1e-05,1,32.0
1652,0.0,0.0,0.0,-4e-05,-6e-05,-0.00017,-3e-05,-1e-05,1,32.0
1653,0.0,0.0,0.0,-4e-05,-6e-05,-0.00017,-3e-05,-1e-05,1,32.0
1654,0.0,0.0,0.0,-4e-05,-6e-05,-0.00017,-3e-05,-1e-05,1,32.0
1655,0.0,0.0,0.0,-4e-05,-6e-05,-0.00017,-3e-05,-1e-05,1,32.0
1656,0.0,0.0,0.0,-4e-05,-6e-05,-0.00017,-3e-05,-1e-05,1,32.0
1657,-2e-05,-2e-05,-1e-05,3e-05,-3e-05,3e-05,-2e-05,-2e-05,1,32.0
1658,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1659,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1660,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1661,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1662,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1663,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1664,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1665,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1666,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1667,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1668,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1669,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
1670,-2e-05,-3e-05,-7e-05,-6e-05,0.0,0.0,-1e-05,0.0,1,32.0
