time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
3415,-1e-05,-1e-05,-4e-05,-4e-05,-3e-05,-2e-05,-2e-05,-1e-05,1,23.0
3416,-1e-05,-1e-05,-4e-05,-4e-05,-3e-05,-2e-05,-2e-05,-1e-05,1,23.0
3417,-1e-05,-1e-05,-4e-05,-4e-05,-3e-05,-2e-05,-2e-05,-1e-05,1,23.0
3418,0.0,1e-05,0.0,0.0,1e-05,-1e-05,1e-05,0.0,1,23.0
3419,0.0,0.0,1e-05,2e-05,0.0,0.0,-1e-05,-1e-05,1,23.0
3420,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3421,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3422,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3423,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3424,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3425,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3426,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3427,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3428,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3429,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3430,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3431,-2e-05,-2e-05,-2e-05,-3e-05,2e-05,0.0,-2e-05,-1e-05,1,23.0
3432,-3e-05,-2e-05,-4e-05,0.0,-1e-05,-3e-05,-1e-05,-2e-05,1,23.0
3433,1e-05,0.0,2e-05,1e-05,-2e-05,-3e-05,0.0,0.0,1,23.0
3434,1e-05,0.0,2e-05,1e-05,-2e-05,-3e-05,0.0,0.0,1,23.0
3435,1e-05,0.0,2e-05,1e-05,-2e-05,-3e-05,0.0,0.0,1,23.0
3437,1e-05,0.0,2e-05,1e-05,-2e-05,-3e-05,0.0,0.0,1,23.0
3440,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3441,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3442,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3443,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3444,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3445,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3446,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3447,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3448,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3449,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3450,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3451,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3452,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3455,2e-05,0.0,-2e-05,-4e-05,-3e-05,-1e-05,-1e-05,-2e-05,1,23.0
3456,-2e-05,-5e-05,-7e-05,-0.00012,-7e-05,-4e-05,-2e-05,-1e-05,1,23.0
3457,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3458,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3459,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3460,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3461,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3462,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3463,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3464,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3465,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3466,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3467,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3468,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3469,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3470,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3471,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3472,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3473,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3474,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3475,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3476,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3477,-2e-05,-1e-05,-2e-05,2e-05,1e-05,0.0,-2e-05,-1e-05,1,23.0
3478,1e-05,1e-05,6e-05,1e-05,-2e-05,-2e-05,-1e-05,-1e-05,1,23.0
3479,0.0,1e-05,4e-05,0.0001,6e-05,-1e-05,-1e-05,-2e-05,1,23.0
3480,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3481,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3482,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3483,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3484,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3485,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3487,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3489,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3491,2e-05,2e-05,3e-05,2e-05,0.0,0.0,-1e-05,0.0,1,23.0
3492,-2e-05,-6e-05,-4e-05,-4e-05,-3e-05,-2e-05,0.0,-1e-05,1,23.0
3493,-2e-05,-6e-05,-4e-05,-4e-05,-3e-05,-2e-05,0.0,-1e-05,1,23.0
3494,-2e-05,-6e-05,-4e-05,-4e-05,-3e-05,-2e-05,0.0,-1e-05,1,23.0
3495,-2e-05,-6e-05,-4e-05,-4e-05,-3e-05,-2e-05,0.0,-1e-05,1,23.0
3496,-2e-05,-6e-05,-4e-05,-4e-05,-3e-05,-2e-05,0.0,-1e-05,1,23.0
3497,-2e-05,-6e-05,-4e-05,-4e-05,-3e-05,-2e-05,0.0,-1e-05,1,23.0
3498,-2e-05,-6e-05,-4e-05,-4e-05,-3e-05,-2e-05,0.0,-1e-05,1,23.0
3499,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3500,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3501,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3502,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3505,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3506,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3507,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3508,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3509,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3510,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
3511,0.0,-1e-05,0.0,-3e-05,1e-05,1e-05,-2e-05,-2e-05,1,23.0
