time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1056,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1058,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1059,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1060,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1061,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1062,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1063,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1064,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1065,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1066,-2e-05,-1e-05,1e-05,1e-05,-1e-05,-2e-05,-1e-05,-2e-05,1,11.0
1067,-2e-05,-2e-05,4e-05,0.0,0.0,-3e-05,-1e-05,-2e-05,1,11.0
1068,-2e-05,-2e-05,4e-05,0.0,0.0,-3e-05,-1e-05,-2e-05,1,11.0
1069,-2e-05,-2e-05,4e-05,0.0,0.0,-3e-05,-1e-05,-2e-05,1,11.0
1070,-2e-05,-2e-05,4e-05,0.0,0.0,-3e-05,-1e-05,-2e-05,1,11.0
1071,-2e-05,-2e-05,4e-05,0.0,0.0,-3e-05,-1e-05,-2e-05,1,11.0
1072,-2e-05,-2e-05,4e-05,0.0,0.0,-3e-05,-1e-05,-2e-05,1,11.0
1073,-2e-05,-2e-05,4e-05,0.0,0.0,-3e-05,-1e-05,-2e-05,1,11.0
1074,-1e-05,-4e-05,-5e-05,-1e-05,0.0,0.0,0.0,-1e-05,1,11.0
1075,-1e-05,-4e-05,-5e-05,-1e-05,0.0,0.0,0.0,-1e-05,1,11.0
1076,0.0,-2e-05,-1e-05,-1e-05,2e-05,1e-05,-3e-05,0.0,1,11.0
1077,0.0,-2e-05,-1e-05,-1e-05,2e-05,1e-05,-3e-05,0.0,1,11.0
1078,0.0,-2e-05,-1e-05,-1e-05,2e-05,1e-05,-3e-05,0.0,1,11.0
1079,0.0,-2e-05,-1e-05,-1e-05,2e-05,1e-05,-3e-05,0.0,1,11.0
