time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1087,0.0,4e-05,4e-05,0.0,0.0,-2e-05,-1e-05,-1e-05,1,25.0
1088,0.0,4e-05,4e-05,0.0,0.0,-2e-05,-1e-05,-1e-05,1,25.0
1089,0.0,4e-05,4e-05,0.0,0.0,-2e-05,-1e-05,-1e-05,1,25.0
1090,0.0,4e-05,4e-05,0.0,0.0,-2e-05,-1e-05,-1e-05,1,25.0
1091,0.0,4e-05,4e-05,0.0,0.0,-2e-05,-1e-05,-1e-05,1,25.0
1092,0.0,4e-05,4e-05,0.0,0.0,-2e-05,-1e-05,-1e-05,1,25.0
1093,2e-05,-1e-05,-1e-05,-2e-05,-3e-05,1e-05,0.0,-1e-05,1,25.0
1094,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1095,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1096,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1097,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1098,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1099,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1100,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1101,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1102,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1103,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1104,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1105,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1106,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1107,1e-05,-1e-05,-2e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1,25.0
1108,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1109,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1110,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1111,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1112,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1113,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1116,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1117,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1118,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1119,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1120,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1121,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
1122,-2e-05,-1e-05,2e-05,1e-05,2e-05,2e-05,0.0,0.0,1,25.0
