time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1249,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1250,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1251,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1252,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1253,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1254,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1255,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1256,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1257,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1258,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1259,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1260,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1261,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1262,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1263,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1264,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1265,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1266,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1267,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1268,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1269,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1270,-1e-05,-2e-05,1e-05,-3e-05,-1e-05,-1e-05,0.0,0.0,1,23.0
1271,-3e-05,-1e-05,-1e-05,0.0,0.0,-1e-05,-1e-05,1e-05,1,23.0
1272,-3e-05,-1e-05,-1e-05,0.0,0.0,-1e-05,-1e-05,1e-05,1,23.0
1273,2e-05,0.0,-2e-05,-8e-05,-3e-05,-1e-05,1e-05,-1e-05,1,23.0
1274,-3e-05,-2e-05,-3e-05,-2e-05,0.0,-3e-05,-1e-05,-2e-05,1,23.0
1275,-3e-05,-2e-05,-3e-05,-2e-05,0.0,-3e-05,-1e-05,-2e-05,1,23.0
1276,-3e-05,-2e-05,-3e-05,-2e-05,0.0,-3e-05,-1e-05,-2e-05,1,23.0
1277,-3e-05,-2e-05,-3e-05,-2e-05,0.0,-3e-05,-1e-05,-2e-05,1,23.0
