time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
936,-1e-05,-1e-05,-3e-05,0.0,1e-05,1e-05,1e-05,1e-05,1,2.0
937,-1e-05,-1e-05,-3e-05,0.0,1e-05,1e-05,1e-05,1e-05,1,2.0
938,-1e-05,-1e-05,-3e-05,0.0,1e-05,1e-05,1e-05,1e-05,1,2.0
939,-1e-05,-1e-05,-3e-05,0.0,1e-05,1e-05,1e-05,1e-05,1,2.0
940,-1e-05,-1e-05,0.0,-2e-05,-2e-05,8e-05,0.0,-1e-05,1,2.0
941,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
942,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
943,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
944,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
945,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
946,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
947,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
948,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
949,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
950,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
951,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
952,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
953,-4e-05,-4e-05,-3e-05,-2e-05,-1e-05,-6e-05,-2e-05,-2e-05,1,2.0
954,-3e-05,-3e-05,-5e-05,-5e-05,-1e-05,-4e-05,-1e-05,-1e-05,1,2.0
955,-3e-05,-3e-05,-5e-05,-5e-05,-1e-05,-4e-05,-1e-05,-1e-05,1,2.0
956,-3e-05,-3e-05,-5e-05,-5e-05,-1e-05,-4e-05,-1e-05,-1e-05,1,2.0
957,-3e-05,-3e-05,-5e-05,-5e-05,-1e-05,-4e-05,-1e-05,-1e-05,1,2.0
958,-3e-05,-3e-05,-5e-05,-5e-05,-1e-05,-4e-05,-1e-05,-1e-05,1,2.0
959,-3e-05,-3e-05,-5e-05,-5e-05,-1e-05,-4e-05,-1e-05,-1e-05,1,2.0
960,-3e-05,-3e-05,-5e-05,-5e-05,-1e-05,-4e-05,-1e-05,-1e-05,1,2.0
961,-1e-05,0.0,3e-05,-2e-05,1e-05,1e-05,-1e-05,-2e-05,1,2.0
962,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
963,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
964,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
965,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
966,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
967,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
968,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
969,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
970,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
971,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
972,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
973,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
974,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
975,-1e-05,0.0,4e-05,0.0,-3e-05,1e-05,-1e-05,0.0,1,2.0
976,-1e-05,1e-05,3e-05,-2e-05,-3e-05,-9e-05,0.0,1e-05,1,2.0
977,-1e-05,0.0,-2e-05,2e-05,-1e-05,-5e-05,0.0,-1e-05,1,2.0
978,-1e-05,0.0,-2e-05,2e-05,-1e-05,-5e-05,0.0,-1e-05,1,2.0
979,-1e-05,0.0,-2e-05,2e-05,-1e-05,-5e-05,0.0,-1e-05,1,2.0
980,-1e-05,0.0,-2e-05,2e-05,-1e-05,-5e-05,0.0,-1e-05,1,2.0
981,-1e-05,0.0,-2e-05,2e-05,-1e-05,-5e-05,0.0,-1e-05,1,2.0
982,-1e-05,0.0,-2e-05,2e-05,-1e-05,-5e-05,0.0,-1e-05,1,2.0
983,-2e-05,-3e-05,-6e-05,-6e-05,-1e-05,2e-05,1e-05,-1e-05,1,2.0
984,-2e-05,-3e-05,-6e-05,-6e-05,-1e-05,2e-05,1e-05,-1e-05,1,2.0
985,-2e-05,-3e-05,-6e-05,-6e-05,-1e-05,2e-05,1e-05,-1e-05,1,2.0
986,-2e-05,-3e-05,-6e-05,-6e-05,-1e-05,2e-05,1e-05,-1e-05,1,2.0
988,-2e-05,-3e-05,-6e-05,-6e-05,-1e-05,2e-05,1e-05,-1e-05,1,2.0
989,-2e-05,-3e-05,-6e-05,-6e-05,-1e-05,2e-05,1e-05,-1e-05,1,2.0
990,-2e-05,-3e-05,-6e-05,-6e-05,-1e-05,2e-05,1e-05,-1e-05,1,2.0
