time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1400,-3e-05,-6e-05,-0.00012,6e-05,0.00015,0.0,2e-05,-2e-05,1,34.0
1401,-3e-05,-6e-05,-0.00012,6e-05,0.00015,0.0,2e-05,-2e-05,1,34.0
1402,-3e-05,-6e-05,-0.00012,6e-05,0.00015,0.0,2e-05,-2e-05,1,34.0
1403,-3e-05,-6e-05,-0.00012,6e-05,0.00015,0.0,2e-05,-2e-05,1,34.0
1404,-3e-05,-6e-05,-0.00012,6e-05,0.00015,0.0,2e-05,-2e-05,1,34.0
1405,-3e-05,-6e-05,-0.00012,6e-05,0.00015,0.0,2e-05,-2e-05,1,34.0
1406,-3e-05,-6e-05,-0.00012,6e-05,0.00015,0.0,2e-05,-2e-05,1,34.0
1407,-3e-05,-6e-05,-0.00012,6e-05,0.00015,0.0,2e-05,-2e-05,1,34.0
1408,2e-05,2e-05,1e-05,0.0,-0.00011,1e-05,-1e-05,-1e-05,1,34.0
1409,2e-05,2e-05,1e-05,0.0,-0.00011,1e-05,-1e-05,-1e-05,1,34.0
1410,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1411,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1412,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1413,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1414,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1415,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1416,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1417,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1418,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1419,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1420,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1421,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1422,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1423,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1424,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1425,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1426,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1427,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1428,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1429,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1430,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1431,1e-05,1e-05,4e-05,6e-05,-4e-05,0.0,-1e-05,-1e-05,1,34.0
1432,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1433,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1434,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1435,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1436,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1438,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1439,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1440,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1441,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1442,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1443,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1444,-1e-05,-1e-05,0.0,2e-05,9e-05,-1e-05,-1e-05,-1e-05,1,34.0
1445,-1e-05,1e-05,7e-05,0.0001,-1e-05,-2e-05,-1e-05,-2e-05,1,34.0
1446,-1e-05,1e-05,7e-05,0.0001,-1e-05,-2e-05,-1e-05,-2e-05,1,34.0
1447,-1e-05,1e-05,7e-05,0.0001,-1e-05,-2e-05,-1e-05,-2e-05,1,34.0
1448,-1e-05,1e-05,7e-05,0.0001,-1e-05,-2e-05,-1e-05,-2e-05,1,34.0
1449,-1e-05,1e-05,7e-05,0.0001,-1e-05,-2e-05,-1e-05,-2e-05,1,34.0
1450,-1e-05,1e-05,7e-05,0.0001,-1e-05,-2e-05,-1e-05,-2e-05,1,34.0
1451,-1e-05,1e-05,7e-05,0.0001,-1e-05,-2e-05,-1e-05,-2e-05,1,34.0
1452,-1e-05,1e-05,7e-05,0.0001,-1e-05,-2e-05,-1e-05,-2e-05,1,34.0
1453,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1454,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1455,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1456,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1457,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1458,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1459,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1460,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1461,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1462,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1463,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1464,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1465,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1466,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1467,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1468,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1469,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1470,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1471,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1472,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1473,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1474,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1475,-1e-05,0.0,-3e-05,7e-05,5e-05,-1e-05,-2e-05,-1e-05,1,34.0
1476,-2e-05,-2e-05,-4e-05,-3e-05,5e-05,-2e-05,-1e-05,0.0,1,34.0
1477,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1478,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1479,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1480,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1481,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1482,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1483,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1484,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1485,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1486,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1489,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1490,1e-05,3e-05,6e-05,0.0001,5e-05,-1e-05,-1e-05,0.0,1,34.0
1491,-2e-05,-2e-05,-3e-05,1e-05,0.00012,0.0,-1e-05,-2e-05,1,34.0
1492,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1493,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1494,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1495,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1496,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1497,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1498,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1499,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1500,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1501,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1502,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1503,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1504,-1e-05,2e-05,7e-05,-3e-05,-5e-05,0.0,-1e-05,-1e-05,1,34.0
1505,-2e-05,-2e-05,-1e-05,1e-05,0.0,-1e-05,-1e-05,-2e-05,1,34.0
