time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1303,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1304,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1305,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1306,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1307,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1308,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1309,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1310,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1311,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1313,1e-05,0.0,2e-05,9e-05,6e-05,-3e-05,0.0,-1e-05,1,20.0
1314,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1315,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1316,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1317,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1318,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1319,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1320,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1321,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1322,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1323,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1324,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1325,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1326,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1327,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1328,0.0,-3e-05,-3e-05,-6e-05,-3e-05,-9e-05,0.0,1e-05,1,20.0
1329,-1e-05,3e-05,7e-05,-4e-05,-6e-05,-0.00019,-2e-05,-2e-05,1,20.0
1330,-1e-05,3e-05,7e-05,-4e-05,-6e-05,-0.00019,-2e-05,-2e-05,1,20.0
1331,-1e-05,3e-05,7e-05,-4e-05,-6e-05,-0.00019,-2e-05,-2e-05,1,20.0
1332,-1e-05,3e-05,7e-05,-4e-05,-6e-05,-0.00019,-2e-05,-2e-05,1,20.0
1333,-1e-05,3e-05,7e-05,-4e-05,-6e-05,-0.00019,-2e-05,-2e-05,1,20.0
1334,-1e-05,3e-05,7e-05,-4e-05,-6e-05,-0.00019,-2e-05,-2e-05,1,20.0
1335,-1e-05,3e-05,7e-05,-4e-05,-6e-05,-0.00019,-2e-05,-2e-05,1,20.0
1336,-1e-05,3e-05,7e-05,-4e-05,-6e-05,-0.00019,-2e-05,-2e-05,1,20.0
1338,-1e-05,0.0,-4e-05,-6e-05,-4e-05,-0.00021,-3e-05,-3e-05,1,20.0
1339,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1340,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1341,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1342,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1343,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1344,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1345,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1346,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1347,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1348,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1349,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1350,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1351,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1352,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1353,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1354,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1355,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1356,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1357,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1358,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
1359,1e-05,-2e-05,-5e-05,-0.0001,-5e-05,0.00011,-1e-05,0.0,1,20.0
