time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1583,0.0,-2e-05,0.0,0.00012,2e-05,1e-05,0.0,1e-05,1,25.0
1584,0.0,-2e-05,0.0,0.00012,2e-05,1e-05,0.0,1e-05,1,25.0
1585,0.0,-2e-05,0.0,0.00012,2e-05,1e-05,0.0,1e-05,1,25.0
1586,0.0,-2e-05,0.0,0.00012,2e-05,1e-05,0.0,1e-05,1,25.0
1588,0.0,-2e-05,0.0,0.00012,2e-05,1e-05,0.0,1e-05,1,25.0
1589,0.0,-2e-05,0.0,0.00012,2e-05,1e-05,0.0,1e-05,1,25.0
1590,0.0,-2e-05,0.0,0.00012,2e-05,1e-05,0.0,1e-05,1,25.0
1591,-4e-05,-7e-05,-8e-05,-0.00011,-1e-05,-1e-05,0.0,-3e-05,1,25.0
1592,2e-05,1e-05,2e-05,3e-05,-1e-05,1e-05,-3e-05,0.0,1,25.0
1593,2e-05,1e-05,2e-05,3e-05,-1e-05,1e-05,-3e-05,0.0,1,25.0
1594,2e-05,1e-05,2e-05,3e-05,-1e-05,1e-05,-3e-05,0.0,1,25.0
1595,2e-05,1e-05,2e-05,3e-05,-1e-05,1e-05,-3e-05,0.0,1,25.0
1596,2e-05,1e-05,2e-05,3e-05,-1e-05,1e-05,-3e-05,0.0,1,25.0
1597,2e-05,1e-05,2e-05,3e-05,-1e-05,1e-05,-3e-05,0.0,1,25.0
1598,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1599,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1600,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1601,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1602,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1603,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1604,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1605,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1606,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1607,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1608,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1609,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1610,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1611,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1612,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1613,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1614,0.0,2e-05,3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,1,25.0
1615,-3e-05,-4e-05,-5e-05,-3e-05,0.0,-1e-05,-1e-05,-4e-05,1,25.0
1616,1e-05,1e-05,1e-05,-7e-05,-2e-05,-1e-05,0.0,1e-05,1,25.0
