time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1424,-2e-05,-2e-05,0.0,-1e-05,-2e-05,-1e-05,0.0,-1e-05,1,15.0
1425,-2e-05,-2e-05,0.0,-1e-05,-2e-05,-1e-05,0.0,-1e-05,1,15.0
1426,-2e-05,-2e-05,0.0,-1e-05,-2e-05,-1e-05,0.0,-1e-05,1,15.0
1427,-2e-05,-2e-05,0.0,-1e-05,-2e-05,-1e-05,0.0,-1e-05,1,15.0
1428,-2e-05,-2e-05,0.0,-1e-05,-2e-05,-1e-05,0.0,-1e-05,1,15.0
1429,-2e-05,-2e-05,0.0,-1e-05,-2e-05,-1e-05,0.0,-1e-05,1,15.0
1430,-1e-05,0.0,-2e-05,-2e-05,1e-05,-4e-05,1e-05,-2e-05,1,15.0
1431,-1e-05,0.0,-2e-05,-2e-05,1e-05,-4e-05,1e-05,-2e-05,1,15.0
1432,-1e-05,0.0,-2e-05,-2e-05,1e-05,-4e-05,1e-05,-2e-05,1,15.0
1433,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1434,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1435,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1436,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1438,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1440,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1441,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1442,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1443,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1444,0.0,-2e-05,-2e-05,1e-05,0.0,0.0,0.0,-1e-05,1,15.0
1445,-1e-05,-2e-05,-1e-05,-1e-05,-2e-05,-3e-05,-1e-05,-3e-05,1,15.0
1446,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
1447,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
1448,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
1449,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
1450,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
1451,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
1452,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
1453,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
1454,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,15.0
