time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
872,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
873,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
874,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
875,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
876,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
877,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
878,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
879,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
880,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
881,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
882,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
883,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
884,0.0,2e-05,4e-05,3e-05,1e-05,-2e-05,-2e-05,-4e-05,1,9.0
885,-2e-05,-2e-05,2e-05,-4e-05,-2e-05,1e-05,0.0,1e-05,1,9.0
887,0.0,0.0,0.0,-5e-05,-3e-05,-2e-05,-2e-05,-2e-05,1,9.0
889,0.0,0.0,0.0,-5e-05,-3e-05,-2e-05,-2e-05,-2e-05,1,9.0
890,0.0,0.0,0.0,-5e-05,-3e-05,-2e-05,-2e-05,-2e-05,1,9.0
891,0.0,0.0,0.0,-5e-05,-3e-05,-2e-05,-2e-05,-2e-05,1,9.0
892,-3e-05,1e-05,0.0,4e-05,-2e-05,-1e-05,-3e-05,2e-05,1,9.0
893,-2e-05,-2e-05,-5e-05,0.0,0.0,-2e-05,-2e-05,1e-05,1,9.0
894,-2e-05,-2e-05,-5e-05,0.0,0.0,-2e-05,-2e-05,1e-05,1,9.0
895,-2e-05,-2e-05,-5e-05,0.0,0.0,-2e-05,-2e-05,1e-05,1,9.0
896,-2e-05,-2e-05,-5e-05,0.0,0.0,-2e-05,-2e-05,1e-05,1,9.0
897,-2e-05,-2e-05,-5e-05,0.0,0.0,-2e-05,-2e-05,1e-05,1,9.0
898,-2e-05,-2e-05,-5e-05,0.0,0.0,-2e-05,-2e-05,1e-05,1,9.0
899,-2e-05,-2e-05,-5e-05,0.0,0.0,-2e-05,-2e-05,1e-05,1,9.0
900,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
901,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
902,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
903,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
904,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
905,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
906,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
907,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
908,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
909,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
910,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
911,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
912,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
913,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
914,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
915,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
916,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
917,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
918,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
919,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
920,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
921,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
922,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
923,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
924,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
925,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
926,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
927,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
928,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
929,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
930,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
931,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
932,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
933,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
934,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
935,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
936,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
938,0.0,-1e-05,1e-05,-1e-05,0.0,-1e-05,-2e-05,-1e-05,1,9.0
939,0.0,-3e-05,0.0,1e-05,-1e-05,-1e-05,-1e-05,-1e-05,1,9.0
940,0.0,-3e-05,0.0,1e-05,-1e-05,-1e-05,-1e-05,-1e-05,1,9.0
941,-3e-05,-5e-05,-3e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,1,9.0
942,-3e-05,-5e-05,-3e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,1,9.0
943,-3e-05,-5e-05,-3e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,1,9.0
944,-3e-05,-5e-05,-3e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,1,9.0
945,0.0,-3e-05,0.0,3e-05,-2e-05,0.0,-1e-05,0.0,1,9.0
946,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
947,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
948,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
949,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
950,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
951,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
952,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
953,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
954,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
955,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
956,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
957,-2e-05,-1e-05,0.0,1e-05,0.0,0.0,-1e-05,-2e-05,1,9.0
