time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1984,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1985,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1986,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1988,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1990,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1991,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1992,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1993,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1994,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1995,-1e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0.0,0.0,1,11.0
1996,-1e-05,-1e-05,-1e-05,-1e-05,0.0,-1e-05,-1e-05,-2e-05,1,11.0
1997,-1e-05,-1e-05,-1e-05,-1e-05,0.0,-1e-05,-1e-05,-2e-05,1,11.0
1998,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
1999,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2000,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2001,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2002,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2003,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2004,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2005,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2006,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2007,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2008,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2009,0.0,0.0,-1e-05,1e-05,0.0,0.0,-3e-05,-2e-05,1,11.0
2010,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2011,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2012,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2013,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2014,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2015,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2016,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2017,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2018,-2e-05,-3e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,1,11.0
2019,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2020,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2021,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2022,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2023,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2024,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2025,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2026,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2027,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2028,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2029,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2030,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
2031,1e-05,0.0,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0.0,1,11.0
