time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
777,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
778,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
779,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
780,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
781,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
782,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
783,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
784,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
785,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
786,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
787,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
788,-2e-05,-3e-05,-3e-05,-2e-05,0.0,-1e-05,-3e-05,-3e-05,1,17.0
789,-2e-05,-1e-05,-1e-05,-2e-05,-4e-05,-1e-05,1e-05,0.0,1,17.0
790,-2e-05,-1e-05,-1e-05,-2e-05,-4e-05,-1e-05,1e-05,0.0,1,17.0
791,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
792,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
793,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
794,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
795,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
796,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
797,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
798,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
799,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
800,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
801,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
802,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
803,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
804,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
805,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
806,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
807,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
808,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
809,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
810,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
811,-2e-05,0.0,-1e-05,0.0,-1e-05,3e-05,1e-05,-1e-05,1,17.0
812,0.0,-1e-05,-2e-05,0.0,1e-05,-1e-05,1e-05,-3e-05,1,17.0
813,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
814,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
815,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
816,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
817,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
818,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
819,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
820,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
821,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
822,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
823,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
824,-2e-05,-3e-05,-2e-05,-4e-05,-2e-05,0.0,0.0,0.0,1,17.0
825,-3e-05,2e-05,0.0,0.0,-1e-05,-2e-05,0.0,1e-05,1,17.0
826,-3e-05,2e-05,0.0,0.0,-1e-05,-2e-05,0.0,1e-05,1,17.0
827,-3e-05,2e-05,0.0,0.0,-1e-05,-2e-05,0.0,1e-05,1,17.0
828,-3e-05,2e-05,0.0,0.0,-1e-05,-2e-05,0.0,1e-05,1,17.0
829,-3e-05,2e-05,0.0,0.0,-1e-05,-2e-05,0.0,1e-05,1,17.0
830,-3e-05,2e-05,0.0,0.0,-1e-05,-2e-05,0.0,1e-05,1,17.0
831,-3e-05,2e-05,0.0,0.0,-1e-05,-2e-05,0.0,1e-05,1,17.0
