time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1921,-2e-05,0.0,-4e-05,-2e-05,-3e-05,-1e-05,-2e-05,-3e-05,1,3.0
1922,-2e-05,0.0,-4e-05,-2e-05,-3e-05,-1e-05,-2e-05,-3e-05,1,3.0
1923,-2e-05,0.0,-4e-05,-2e-05,-3e-05,-1e-05,-2e-05,-3e-05,1,3.0
1924,-2e-05,0.0,-4e-05,-2e-05,-3e-05,-1e-05,-2e-05,-3e-05,1,3.0
1925,-2e-05,0.0,-4e-05,-2e-05,-3e-05,-1e-05,-2e-05,-3e-05,1,3.0
1926,-1e-05,-1e-05,1e-05,1e-05,-2e-05,-1e-05,-1e-05,1e-05,1,3.0
1927,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1929,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1930,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1931,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1932,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1933,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1934,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1935,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1936,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1938,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1939,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1940,0.0,-3e-05,-2e-05,-1e-05,1e-05,0.0,0.0,-1e-05,1,3.0
1941,-1e-05,0.0,2e-05,2e-05,-1e-05,-1e-05,0.0,-2e-05,1,3.0
1942,-1e-05,-1e-05,-1e-05,0.0,0.0,0.0,-1e-05,-2e-05,1,3.0
1943,-1e-05,-1e-05,-1e-05,0.0,0.0,0.0,-1e-05,-2e-05,1,3.0
1944,-1e-05,-1e-05,-1e-05,0.0,0.0,0.0,-1e-05,-2e-05,1,3.0
1945,-1e-05,-1e-05,-1e-05,0.0,0.0,0.0,-1e-05,-2e-05,1,3.0
1946,-1e-05,-1e-05,-1e-05,0.0,0.0,0.0,-1e-05,-2e-05,1,3.0
1947,-1e-05,-1e-05,-1e-05,0.0,0.0,0.0,-1e-05,-2e-05,1,3.0
1948,-1e-05,-1e-05,-1e-05,0.0,0.0,0.0,-1e-05,-2e-05,1,3.0
