time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
5,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
6,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
7,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
8,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
9,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
10,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
11,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
12,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,-1e-05,1e-05,1e-05,1,7.0
13,-2e-05,-2e-05,-2e-05,-3e-05,-1e-05,-2e-05,-1e-05,-1e-05,1,7.0
14,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
16,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
17,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
18,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
19,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
20,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
21,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
22,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
23,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
24,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
25,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
26,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
27,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
28,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
29,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
30,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
31,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
33,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
34,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
35,-3e-05,0.0,0.0,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1,7.0
44,1e-05,0.0,2e-05,1e-05,-3e-05,0.0,-2e-05,0.0,1,7.0
45,1e-05,0.0,2e-05,1e-05,-3e-05,0.0,-2e-05,0.0,1,7.0
46,1e-05,0.0,2e-05,1e-05,-3e-05,0.0,-2e-05,0.0,1,7.0
47,1e-05,0.0,2e-05,1e-05,-3e-05,0.0,-2e-05,0.0,1,7.0
48,1e-05,0.0,2e-05,1e-05,-3e-05,0.0,-2e-05,0.0,1,7.0
