time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
688,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
689,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
690,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
691,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
692,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
693,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
694,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
695,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
696,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
697,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
698,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
699,2e-05,0.0,-3e-05,-7e-05,3e-05,2e-05,4e-05,-2e-05,1,28.0
700,-1e-05,0.0,0.0,3e-05,2e-05,0.0,1e-05,1e-05,1,28.0
701,-1e-05,0.0,0.0,3e-05,2e-05,0.0,1e-05,1e-05,1,28.0
702,-1e-05,0.0,0.0,3e-05,2e-05,0.0,1e-05,1e-05,1,28.0
703,-1e-05,0.0,0.0,3e-05,2e-05,0.0,1e-05,1e-05,1,28.0
704,-1e-05,0.0,0.0,3e-05,2e-05,0.0,1e-05,1e-05,1,28.0
705,-1e-05,0.0,0.0,3e-05,2e-05,0.0,1e-05,1e-05,1,28.0
706,-1e-05,0.0,0.0,3e-05,2e-05,0.0,1e-05,1e-05,1,28.0
707,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
708,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
709,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
710,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
711,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
712,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
713,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
714,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
715,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
716,-1e-05,-3e-05,-5e-05,-7e-05,-6e-05,-5e-05,-2e-05,-1e-05,1,28.0
