time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1992,-2e-05,-4e-05,-6e-05,-3e-05,-5e-05,2e-05,4e-05,-1e-05,1,12.0
1993,-2e-05,-4e-05,-6e-05,-3e-05,-5e-05,2e-05,4e-05,-1e-05,1,12.0
1994,-2e-05,-4e-05,-6e-05,-3e-05,-5e-05,2e-05,4e-05,-1e-05,1,12.0
1995,1e-05,1e-05,1e-05,0.0,0.0,-3e-05,1e-05,3e-05,1,12.0
1996,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
1997,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
1998,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
1999,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2000,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2001,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2002,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2003,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2004,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2005,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2006,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2007,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2008,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2009,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2010,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2011,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2012,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2013,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2014,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2015,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2016,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2017,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2018,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2019,1e-05,1e-05,2e-05,-1e-05,1e-05,-2e-05,-3e-05,1e-05,1,12.0
2020,-2e-05,-5e-05,-0.0001,-8e-05,-2e-05,-4e-05,2e-05,-4e-05,1,12.0
2021,0.0,0.0,1e-05,-2e-05,0.0,-2e-05,2e-05,0.0,1,12.0
