time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1976,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1977,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1978,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1979,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1980,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1981,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1982,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1983,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1984,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1985,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1986,-2e-05,1e-05,-1e-05,-3e-05,0.0001,1e-05,-1e-05,-1e-05,1,14.0
1988,1e-05,-1e-05,-4e-05,4e-05,-0.00012,2e-05,-1e-05,0.0,1,14.0
1989,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1990,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1991,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1992,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1993,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1994,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1995,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1996,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1997,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1998,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
1999,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2000,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2001,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2002,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2003,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2004,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2005,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2006,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2007,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2008,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2009,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2010,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2011,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2012,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2013,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2014,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2015,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2016,-2e-05,-2e-05,-1e-05,-1e-05,-0.00062,-6e-05,0.0,0.0,1,14.0
2017,-1e-05,-2e-05,0.0,6e-05,-5e-05,-2e-05,0.0,0.0,1,14.0
2018,-1e-05,0.0,-1e-05,-1e-05,0.00015,0.0,-2e-05,-2e-05,1,14.0
2019,0.0,1e-05,3e-05,-2e-05,-0.00016,0.0,-2e-05,-1e-05,1,14.0
2020,0.0,1e-05,3e-05,-2e-05,-0.00016,0.0,-2e-05,-1e-05,1,14.0
2021,0.0,1e-05,3e-05,-2e-05,-0.00016,0.0,-2e-05,-1e-05,1,14.0
2022,0.0,1e-05,3e-05,-2e-05,-0.00016,0.0,-2e-05,-1e-05,1,14.0
2023,0.0,1e-05,3e-05,-2e-05,-0.00016,0.0,-2e-05,-1e-05,1,14.0
2024,0.0,1e-05,3e-05,-2e-05,-0.00016,0.0,-2e-05,-1e-05,1,14.0
2025,0.0,-2e-05,-3e-05,2e-05,-0.0001,-2e-05,-2e-05,-1e-05,1,14.0
2026,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2027,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2028,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2029,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2030,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2031,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2032,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2033,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2034,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2035,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
2036,-2e-05,-1e-05,-3e-05,4e-05,-6e-05,1e-05,0.0,1e-05,1,14.0
