time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
3112,-1e-05,-4e-05,-0.00011,-5e-05,-3e-05,0.0,-3e-05,-3e-05,1,13.0
3113,-1e-05,-4e-05,-0.00011,-5e-05,-3e-05,0.0,-3e-05,-3e-05,1,13.0
3114,-1e-05,-4e-05,-0.00011,-5e-05,-3e-05,0.0,-3e-05,-3e-05,1,13.0
3115,-1e-05,-4e-05,-0.00011,-5e-05,-3e-05,0.0,-3e-05,-3e-05,1,13.0
3116,-1e-05,-4e-05,-0.00011,-5e-05,-3e-05,0.0,-3e-05,-3e-05,1,13.0
3117,-1e-05,-4e-05,-0.00011,-5e-05,-3e-05,0.0,-3e-05,-3e-05,1,13.0
3118,-1e-05,-4e-05,-0.00011,-5e-05,-3e-05,0.0,-3e-05,-3e-05,1,13.0
3119,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3120,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3121,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3122,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3123,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3124,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3125,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3126,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3127,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3128,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3129,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3130,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3131,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3132,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3133,-1e-05,-3e-05,-0.00023,-9e-05,-2e-05,1e-05,0.0,-1e-05,1,13.0
3134,0.0,1e-05,-3e-05,2e-05,2e-05,1e-05,2e-05,-1e-05,1,13.0
3135,0.0,1e-05,-3e-05,2e-05,2e-05,1e-05,2e-05,-1e-05,1,13.0
3136,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3138,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3139,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3140,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3141,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3142,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3143,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3144,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3145,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3146,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3147,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3148,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3149,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3150,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
3151,-1e-05,-2e-05,2e-05,-2e-05,-4e-05,-2e-05,-4e-05,-2e-05,1,13.0
