time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1455,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1456,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1457,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1458,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1459,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1460,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1461,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1462,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1463,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1464,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1465,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1466,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1467,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1468,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1469,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1470,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1471,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1472,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1473,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
1474,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-3e-05,1,3.0
